,Car id,Brand,Condition,Version,Kilometers,Year,City,Color,Cylindrical,Box type,Fuel,Accessories,Seller comment,Main features,Technical details
10,2047952,Fiat Uno,usado,Way 1.4 Mecanico,37938,2018,Bogotá D.C.,Blanco,1400,Mecánica,Gasolina,"['Aire acondicionado', ' Bloqueo central', ' Exploradoras', ' Radio', ' Rines de lujo', ' Vidrios eléctricos', ' Bluetooth', ' Espejos eléctricos', ' Airbags 2']",FINANCIACION 100% GARANTIA 1 AÑO O 20 MIL KM ASESORA COMERCIAL JENNY CAICEDO 3184320903,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1400'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[]
11,2032465,Renault Logan,usado,Intens,48986,2019,Bogotá D.C.,Gris,1600,Mecánica,Gasolina,"['Aire acondicionado', ' Alarma', ' Bloqueo central', ' Exploradoras', ' Radio', ' Rines de lujo', ' Vidrios eléctricos', ' Tapicería en cuero', ' Sensor de reversa', ' Cámara de reversa', ' Bluetooth', ' Espejos eléctricos', ' Airbags 2', ' Android Auto', ' Apple Car Play']","Tranquilidad y confianza es comprar tu vehículo con MADIAUTOS Contamos con más de treinta años siendo expertos en la compra y venta de vehículos usados, por ello tenemos muchas razones y beneficios para que compres hoy tu vehículo con nosotros Podemos recibir tu vehículo usado como parte de pago así aún posea deuda Nuestros vehículos cuentan con garantía en estructura y procedencia. Adicional los entregamos con completo alistamiento mecánico. Tenemos diferentes alternativas y planes de crédito, con la opción de financiar hasta el cien por ciento del valor del vehículo En nuestros concesionarios tenemos un amplio y variado inventario en todas las gamas, marcas, referencias y para todos los presupuestos El precio anunciado en esta publicación está sujeto a cambios sin previo aviso","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': '4'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': 'Sedán'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1600'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Capacidad del tanque de combustible (Galones)', 'value': '13.2'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '14,8/3.750'}, {'name': 'Motor', 'value': 'Delantero transversal a gasolina'}, {'name': 'Cilindrada (c.c³)', 'value': '1598.00'}, {'name': 'Potencia (H.P)', 'value': '105'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Inyección Multipunto'}, {'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en línea'}, {'name': 'Configuración árbol de levas', 'value': 'null'}, {'name': 'Relación de compresión', 'value': '9,8:1'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'Mecánica'}, {'name': 'Cantidad de cambios adelante', 'value': '5.00'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión delantera', 'value': 'Tipo McPherson, con triángulo inferior y efecto antipercusión, amortiguadores hidráulicos telescópicos con resortes helicoidales y barra antirrolido'}, {'name': 'Suspensión trasera', 'value': 'Eje flexible semi-independiente, resortes helicoidales,\r\namortiguadores telescópicos hidráulicos y barra antirrolido'}, {'name': 'Amortiguadores', 'value': 'Amortiguadores hidráulicos telescópicos con resortes helicoidales'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Asistida'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}, {'name': 'Tipo de frenos traseros', 'value': 'Campanas'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Rin', 'value': '14.00'}, {'name': 'Dimensiones Llanta Delantera', 'value': '185/70'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Volúmen del baúl (lts)', 'value': '510.00'}, {'name': 'Largo/ancho/alto (mts.)', 'value': '4,34 / 1,99 / 1,54'}, {'name': 'Capacidad de carga', 'value': '445 Kg'}, {'name': 'Pasajeros', 'value': '5.00'}, {'name': 'Peso (kgrs.)', 'value': '1115.00'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Número puertas', 'value': '4'}, {'name': 'Tipo Dirección', 'value': 'Asistida'}, {'name': 'Tipo de caja', 'value': 'Mecanica'}, {'name': 'Carrocería', 'value': 'Sedán'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}]}]"
12,2037997,KIA Picanto,usado,All New 1.25,81577,2017,Bogotá D.C.,Gris,1250,Mecánica,Gasolina,"['Air Bag piloto', ' Aire acondicionado', ' Bloqueo central', ' Radio MP3', ' Vidrios eléctricos', ' Bluetooth', ' Airbags 2']","Tranquilidad y confianza es comprar tu vehículo con MADIAUTOS Contamos con más de treinta años siendo expertos en la compra y venta de vehículos usados, por ello tenemos muchas razones y beneficios para que compres hoy tu vehículo con nosotros Podemos recibir tu vehículo usado como parte de pago así aún posea deuda Nuestros vehículos cuentan con garantía en estructura y procedencia. Adicional los entregamos con completo alistamiento mecánico. Tenemos diferentes alternativas y planes de crédito, con la opción de financiar hasta el cien por ciento del valor del vehículo En nuestros concesionarios tenemos un amplio y variado inventario en todas las gamas, marcas, referencias y para todos los presupuestos El precio anunciado en esta publicación está sujeto a cambios sin previo aviso","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1250'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[]
13,2048581,KIA Rio,usado,Zenith 1.4 Sedan Manual,45000,2018,Bogotá D.C.,Plateado,1400,Mecánica,Gasolina,"['Bloqueo central', ' Exploradoras', ' Radio', ' Vidrios eléctricos', ' Sensor de reversa', ' Bluetooth', ' Aire Acondicionado Bizona']",N/A,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1400'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[]
14,2048555,Chevrolet Onix,usado,1.4 LTZ Mecanico,45700,2019,Bogotá D.C.,Blanco,1400,Mecánica,Gasolina,"['Aire acondicionado', ' Alarma', ' Bloqueo central', ' Exploradoras', ' Radio', ' Vidrios eléctricos', ' Sensor de reversa', ' Cámara de reversa', ' Aire Acondicionado Bizona']","ESPECTACULAR CHEVROLET ONIX HB MT 1.4 2019
POCO KILOMETRAJE, ORIGINAL
100% FINANCIACION 
PARA MAYOR INFORMACION COMUNICARSE A LOS NUMEROS DE CONTACTO","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': '5'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ' Hatchback'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1400'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '14.2'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en línea'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '12.8'}, {'name': 'Motor', 'value': 'Delantera transversal a gasolina.'}, {'name': 'Cilindrada (c.c³)', 'value': '1369.00'}, {'name': 'Potencia (H.P)', 'value': '98'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Inyección Multipunto'}, {'name': 'Configuración árbol de levas', 'value': 'SOHC'}, {'name': 'Relación de compresión', 'value': '10,5:1'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'Mecánica'}, {'name': 'Cantidad de cambios adelante', 'value': '6.00'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión trasera', 'value': 'Barra de torsión'}, {'name': 'Suspensión delantera', 'value': 'Independiente McPherson con barra estabilizadora'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Asistida Hidráulicamente'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}, {'name': 'Tipo de frenos traseros', 'value': 'Tambor'}, {'name': 'Tipo de frenos', 'value': 'Hidráulicos doble en diagonal / ABS'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Rin', 'value': '15.00'}, {'name': 'Dimensiones Llanta Delantera', 'value': '185/65'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Largo/ancho/alto (mts.)', 'value': '3.93/1.96/1.48'}, {'name': 'Peso (kgrs.)', 'value': '1089.00'}, {'name': 'Capacidad de carga', 'value': '391 kg'}, {'name': 'Pasajeros', 'value': '5.00'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Tipo de caja', 'value': 'Mecanica'}, {'name': 'Carrocería', 'value': ' Hatchback'}, {'name': 'Tipo Dirección', 'value': ' Asistencia Hidráulica'}, {'name': 'Número puertas', 'value': '5'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}]}]"
15,2044817,Ford Ecosport,usado,2.0 16v 4x4,146200,2008,Bogotá D.C.,Negro,2000,Mecánica,Gasolina,"['Aire acondicionado', ' Alarma', ' Antena eléctrica', ' Bloqueo central', ' Exploradoras', ' Radio', ' Radio MP3', ' Rines de lujo', ' Vidrios eléctricos', ' Bluetooth', ' Airbags 2']","SOAT 03/08/2022
Tecno 09/08/2022

Vehículo en buen estado, documentación al día para traspaso, recibimos su vehículo de menor valor como parte de pago, ayudamos a gestionar su crédito de vehículo usado hasta el 100% con Bancos o Financieras.","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '2000'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[]
16,2049222,Nissan Kicks,usado,Advance Aut,23200,2021,Bogotá D.C.,Gris,1600,Automática,Gasolina,"['Aire acondicionado', ' Bloqueo central', ' Exploradoras', ' Radio', ' Rines de lujo', ' Vidrios eléctricos', ' Sensor de reversa', ' Bluetooth', ' Espejos eléctricos', ' Airbags 2']","FINANCIACION 100% GARANTIA 1 AÑO O 20 MIL KM 
ASESORA COMERCIAL JENNY CAICEDO 3184320903","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': 'null'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': 'null'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1600'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Orientación', 'value': 'null'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'null'}, {'name': 'Configuración árbol de levas', 'value': 'null'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'null'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'null'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': 'null'}, {'name': 'Tipo de frenos traseros', 'value': 'null'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Número puertas', 'value': 'null'}, {'name': 'Tipo Dirección', 'value': 'null'}, {'name': 'Tipo de combustible', 'value': 'null'}, {'name': 'Tipo de caja', 'value': 'null'}, {'name': 'Carrocería', 'value': 'null'}]}]"
17,2044764,Nissan Kicks,usado,Exclusive Aut,29577,2020,Bogotá D.C.,Azul,1600,Automática,Gasolina,"['Aire acondicionado', ' Bloqueo central', ' Exploradoras', ' Rines de lujo', ' Vidrios eléctricos', ' Bluetooth', ' Espejos eléctricos', ' Velocidad Crucero', ' Airbags 4']",FINANCIACION 100% GARANTIA 1 AÑO O 20 MIL KM ASESORA COMERCIAL JENNY CAICEDO 3184320903,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': '5'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ' SUV'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1600'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Potencia (H.P)', 'value': '118'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '10.8'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en línea'}, {'name': 'Orientación', 'value': 'null'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Relación de compresión', 'value': '10.8'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '15.1/4.000'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'null'}, {'name': 'Motor', 'value': 'HR16DE delantero a gasolina.'}, {'name': 'Cilindrada (c.c³)', 'value': '1600.00'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'CVT'}, {'name': 'Cantidad de cambios adelante', 'value': '0.00'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión delantera', 'value': 'Independiente con barra estabilizadora'}, {'name': 'Suspensión trasera', 'value': 'Barra de torsión con barra estabilizadora'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Asistida Eléctricamente'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': ' Discos'}, {'name': 'Tipo de frenos traseros', 'value': 'Tambor'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Llanta Delantera', 'value': '205 / 60'}, {'name': 'Dimensiones Rin', 'value': '16.00'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Volúmen del baúl (lts)', 'value': '432.00'}, {'name': 'Peso (kgrs.)', 'value': '1523.00'}, {'name': 'Pasajeros', 'value': '5.00'}, {'name': 'Largo/ancho/alto (mts.)', 'value': '4,29 / 1,96 / 1,59'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Número puertas', 'value': '5'}, {'name': 'Tipo Dirección', 'value': 'Asistencia Eléctrica'}, {'name': 'Tipo de caja', 'value': 'Secuencial'}, {'name': 'Carrocería', 'value': ' SUV'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}]}]"
18,2042169,Volkswagen Gol,usado,TRENDLINE 1.6 5P,62320,2018,Bogotá D.C.,Negro,1600,Mecánica,Gasolina,"['Aire acondicionado', ' Bloqueo central', ' Exploradoras', ' Rines de lujo', ' Vidrios eléctricos', ' Tapicería en cuero', ' Bluetooth', ' Espejos eléctricos', ' Airbags 2']",GOL VERSION HIGHILINE FINANCIACION 100% GARANTIA 1 AÑO O 20 MIL KM ASESORA COMERCIAL JENNY CAICEDO903,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1600'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[]
19,2046529,AUDI Q5,usado,3.2 Quattro FSI S-tronic Attraction,50000,2012,Bogotá D.C.,Gris,3200,Automática,Gasolina,"['Aire acondicionado', ' Alarma', ' Antena eléctrica', ' Bloqueo central', ' Exploradoras', ' Limpiabrisas trasero', ' Radio', ' Techo Corredizo', ' Vidrios eléctricos', ' Sillas eléctricas', ' Espejos eléctricos', ' Aire Acondicionado Bizona', ' Techo Panoramico', ' Airbags 6']","Luces led, Sillas Eléctricas, Encendido Electrónico, Llave inteligente, Techo Panorámico, Mantenimientos al día ","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '3200'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[]
20,2046519,Volkswagen Virtus,usado,Comfortline 1.6 Sedan Automatico,42000,2020,Bogotá D.C.,Blanco,1600,Automática,Gasolina,"['Antena eléctrica', ' Bloqueo central', ' Exploradoras', ' Radio', ' Rines de lujo', ' Vidrios eléctricos', ' Sensor de reversa', ' Bluetooth', ' Espejos eléctricos', ' Aire Acondicionado Bizona', ' Airbags 8', ' Apple Car Play']","Aire acondicionado, Audio Car Play, 8 sensores de parqueo, Rin 15, Frenos ABS, Exploradoras, Vidrios eléctricos 4, Mantenimientos al día","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': '4'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': 'Sedán'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1600'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Cilindrada (c.c³)', 'value': '1598.00'}, {'name': 'Orientación', 'value': 'null'}, {'name': 'Configuración árbol de levas', 'value': 'null'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '155/4000'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'null'}, {'name': 'Potencia (H.P)', 'value': '110/5750rpm'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'Automática'}, {'name': 'Cantidad de cambios adelante', 'value': '6.00'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión trasera', 'value': 'Semi Independiente'}, {'name': 'Suspensión delantera', 'value': 'Independiente McPherson'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Asistida Eléctricamente'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}, {'name': 'Tipo de frenos traseros', 'value': 'Tambor'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Llanta Delantera', 'value': '195/65'}, {'name': 'Dimensiones Rin', 'value': '15.00'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Volúmen del baúl (lts)', 'value': '521.00'}, {'name': 'Largo/ancho/alto (mts.)', 'value': '4.4/1.7/1.4'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Tipo de combustible', 'value': 'Gasolina'}, {'name': 'Número puertas', 'value': '4'}, {'name': 'Tipo de caja', 'value': 'Automatica'}, {'name': 'Carrocería', 'value': 'Sedán'}, {'name': 'Tipo Dirección', 'value': 'Asistencia Eléctrica'}]}]"
